trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.002, 'e': 0.696282367841771}",25,0,-22.992779558788165,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
183,False,"{'a': 0.002, 'e': 0.6948911947429106}",25,5,15.810869509118888,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.002, 'e': 0.6935028012097558}",25,0,-47.03073450575981,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",30,0,-22.553739646982816,"{0: 24, 1: 4, 2: 1, 3: 1, 4: 0}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",20,10,-12.772627921550395,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",35,25,-12.12060016733317,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",30,10,-78.4830128913896,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
189,False,"{'a': 0.002, 'e': 0.686602333042301}",30,0,-117.77036824826209,"{0: 21, 1: 4, 2: 2, 3: 1, 4: 2}",0
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",20,0,-53.10576300769559,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",20,0,-96.31061925378927,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",25,0,-110.4434006642279,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",25,0,-29.509890589030466,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",35,9,-36.05119359173154,"{0: 20, 1: 2, 2: 2, 3: 2, 4: 0}",1
195,False,"{'a': 0.002, 'e': 0.678412343264104}",20,0,-112.98439797367676,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",25,0,-72.2205936182804,"{0: 17, 1: 5, 2: 1, 3: 1, 4: 1}",0
197,False,"{'a': 0.002, 'e': 0.675704113960626}",20,13,-1.2746327718559587,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",30,18,8.229350229805407,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",20,0,-56.435454177338045,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",25,0,-167.71962179420217,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",20,0,-5.086838215090252,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",25,0,-59.815615941575615,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",25,0,-120.16877180419914,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",20,8,-44.391206326235,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,7,-27.16758109321237,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",25,0,-45.1854232321261,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",20,10,-5.495116059865795,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",25,0,-156.32323053833306,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
209,False,"{'a': 0.002, 'e': 0.659680270484389}",25,15,-20.42835721637768,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",20,0,-19.60683268230587,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",30,0,-103.54393868369667,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",30,0,-61.40535866522511,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",25,0,-92.55832820313528,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",20,0,-126.54233012868619,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",20,13,-9.280237861224128,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",20,0,-118.32801057206579,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",25,0,-86.59534977356606,"{0: 13, 1: 4, 2: 8, 3: 0, 4: 0}",0
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",25,0,-153.841620679278,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",1
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",25,0,-54.92545137032673,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",1
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",25,0,-110.504403782118,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",20,0,-61.298339604068715,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",25,0,-75.01114479547883,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",30,0,-85.48697094693958,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",25,0,-36.3034768626505,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",20,12,9.240273046940942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",25,20,9.661217972753406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",20,3,-86.26085320446279,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 1}",1
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",30,0,-69.55322781183838,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,0,-54.25105893268048,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,0,-29.49697660652595,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
231,False,"{'a': 0.002, 'e': 0.631283645506926}",30,0,-156.7022336695034,"{0: 21, 1: 1, 2: 4, 3: 1, 4: 3}",0
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",25,0,-19.242764698652692,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",20,0,-66.23070776977247,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",30,0,-101.18370509460182,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",25,0,-82.60811071843749,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",20,0,-59.671966628263874,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
237,False,"{'a': 0.002, 'e': 0.623753512917752}",30,9,-3.274039367990196,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",25,0,-24.14516109533008,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",25,0,-63.63381475949431,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",20,0,-10.103733334275796,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",25,6,17.152955548207185,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,0,0.5004925938786766,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",25,19,15.287746613705472,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",20,0,-111.08332683599727,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",25,6,-46.93600759202821,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",35,6,-74.72822204598741,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 2}",1
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,0,-58.84619640140616,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",20,11,1.341841716316052,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",20,0,-56.00035857466411,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",20,0,-70.44381015575284,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",20,14,-3.5669536476885964,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",20,2,-80.51535141636369,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",25,0,-126.37153628817285,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",20,0,-37.73600901675563,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",25,16,-2.9151850499519094,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",30,0,-30.92458007226057,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",20,7,-0.39434536889299165,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",20,0,-118.43308916032012,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
259,False,"{'a': 0.002, 'e': 0.596903392674358}",25,0,-90.94479590899228,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",20,0,-146.72643137591402,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",30,0,-58.699136605579454,"{0: 22, 1: 3, 2: 3, 3: 2, 4: 0}",0
262,False,"{'a': 0.002, 'e': 0.593332695123052}",20,11,12.953876713997374,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",20,15,0.8792014029744293,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815626}",20,3,-25.104626826347662,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",25,0,-120.66903429566122,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",25,0,-55.73600080264939,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",1
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",25,0,-44.2082151993089,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",30,6,-65.06038666718001,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 1}",1
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",25,0,-83.07382971966193,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",35,0,6.122722759039501,"{0: 31, 1: 1, 2: 3, 3: 0, 4: 0}",0
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",30,0,-61.12697798392905,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",0
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",20,0,16.265618216476586,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",20,9,-86.07790552654967,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 2}",1
274,False,"{'a': 0.002, 'e': 0.579262231380782}",25,0,-49.1181233097569,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",20,5,-33.002571214304105,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",20,0,-32.32148033475886,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",30,0,-1.2355647234758809,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",25,0,-103.35412920063472,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",35,0,-140.36891022978398,"{0: 26, 1: 1, 2: 5, 3: 0, 4: 3}",0
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",20,12,14.948680509798749,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",30,0,-45.16079843832848,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",20,0,-16.17484795848927,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",30,0,-37.43373577698822,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",20,3,-19.32558503692265,"{0: 13, 1: 3, 2: 0, 3: 1, 4: 0}",1
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",25,0,-46.32180509855478,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",20,9,-11.662646955719406,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",25,0,-10.374351276068648,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",25,6,2.967629762688346,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",20,0,-6.643114064251902,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",20,16,6.152613132467053,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.002, 'e': 0.559898366565402}",20,14,10.83220869850673,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,0,-103.86851008753476,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",20,14,-31.75447781084419,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",20,8,-71.77465073008493,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,4,-34.34843022012479,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",25,11,-17.594909229085875,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",25,16,5.426286821679428,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",20,12,4.110698761161103,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",20,0,-121.724216649067,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",25,0,-23.765728407562346,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
301,False,"{'a': 0.002, 'e': 0.5488116360940265}",20,5,5.193714594570674,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",30,0,-37.994141592383976,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",20,0,-64.3732647549098,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",20,0,-5.3164009730931,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",20,6,-108.08813777773591,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 2}",1
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",25,0,-177.1007537586552,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",25,14,0.5036863822204212,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",25,15,-22.39645330511477,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",20,0,-85.31898069503836,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
310,False,"{'a': 0.002, 'e': 0.539021403076357}",25,16,0.2985258244975755,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",20,0,10.423945550490433,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",20,0,-88.16325521430261,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
313,False,"{'a': 0.002, 'e': 0.535796957667456}",20,0,-49.21913621659359,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",30,0,-101.95160669763465,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,0,-2.5358016702891635,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",20,0,-43.465883276095504,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",30,0,-1.108993586627258,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",20,0,-84.40734157670268,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",30,0,-63.317787209822406,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
320,False,"{'a': 0.002, 'e': 0.528348064179391}",30,0,-118.72078739993182,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",25,11,-5.427912264220091,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",30,0,-19.194655360646372,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",1
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",20,0,-28.204812384207106,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",25,0,-73.24982660809894,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",25,11,26.353433559091997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.002, 'e': 0.522045776761016}",25,0,-31.838730116300805,"{0: 22, 1: 0, 2: 0, 3: 3, 4: 0}",0
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",25,11,-77.3068870272697,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 1}",1
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",20,2,-3.6112928991730966,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",30,0,-68.58270452581618,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",20,0,-79.3527589564149,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",30,14,-66.45924521999203,"{0: 11, 1: 2, 2: 0, 3: 2, 4: 1}",1
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",20,0,-36.566800636466816,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",25,0,-27.22211698919794,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,0,-28.03117731063579,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,0,-89.41792650895434,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",25,0,-44.50201960514653,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",25,3,0.8419994717950017,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",35,12,-14.103522810880005,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",25,2,-3.4254178866527205,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",20,9,-78.3066332154573,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 1}",1
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",25,0,-138.3468825869425,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",35,0,-43.66072877901367,"{0: 29, 1: 3, 2: 1, 3: 1, 4: 1}",0
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",20,0,-63.21502781823378,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",25,0,-103.9926447083312,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",25,0,9.202399411302483,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",20,9,-51.68795833733149,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 1}",1
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",30,8,-52.49245463494518,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",25,0,-146.75306365059336,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",25,0,-119.63081589863548,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",20,7,-24.83027914215265,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",25,1,-51.170755405180415,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 1}",1
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",25,0,-73.82690159929973,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,14,-11.402877686187033,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",20,0,-57.57595528106911,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",20,10,-30.89244218319304,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",25,0,3.476033928543947,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",20,3,-4.271204445337658,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",30,7,-28.23364113367911,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 0}",1
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",20,4,27.109499912051433,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,0,-179.60258918523712,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",20,11,-8.493739830574837,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
362,False,"{'a': 0.002, 'e': 0.485779724303885}",30,0,-87.73159479885958,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",20,0,-127.39665330531636,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
364,False,"{'a': 0.002, 'e': 0.483840486467991}",20,0,-64.65431128135911,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",25,1,-20.322026824468534,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 1}",1
